,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
100689325,2250.42491241046,0.00752605718477445,0.344971886439765,0.000475903305243719,0.982595362750073,0.999624910286674
100689326,1384.93023544828,-0.0177644826564887,0.241456571301373,0.00542074439050566,0.941308217262004,0.999624910286674
100689327,22783.92118993,0.159987748170642,0.18661907636068,0.725655634172313,0.394295001342914,0.999624910286674
100689328,1135.15527297101,-0.0753718099881958,0.462252754590416,0.0267360708105571,0.870115574438183,0.999624910286674
100689329,821.409881666679,-0.00477056884008896,0.189550017978746,0.000634052174120825,0.979911076394538,0.999624910286674
100689330,3.85725620308618,-0.0361000172123503,2.24175091629667,0.000276872189360233,0.986724230951125,0.999624910286674
100689331,308.391671980784,-0.160547548650979,0.246935287944001,0.428123710647469,0.512911053882451,0.999624910286674
100689332,8765.3671879211,-0.181341973853699,0.543364729388486,0.112887660834531,0.736880224563412,0.999624910286674
100689333,861.149247094701,-0.085173540524672,0.25689107876893,0.110647994078363,0.73940760644745,0.999624910286674
100689334,868.109541994043,0.00972807498143186,0.133612601389249,0.00529776009966554,0.941976639721218,0.999624910286674
100689335,5630.79836341232,1.33700777746456,0.643233608648436,3.8048504040853,0.0511043407125408,0.999624910286674
100689336,3291.27707048709,0.174112127265536,0.456252233394941,0.143624767100277,0.70470376723439,0.999624910286674
100689338,5253.50241042691,0.67507424947027,0.849303390158651,0.595717471556895,0.440216685558391,0.999624910286674
100689339,1300.71331307535,-0.2099224429503,0.483955622866728,0.19107175408476,0.662026098945215,0.999624910286674
100689341,881.356238627164,-0.0156954569238079,0.281942502887718,0.0031164023864676,0.955481420362702,0.999624910286674
100689342,72.9847871135896,0.0382813455284867,0.235614817646074,0.0273740617955411,0.868588947017327,0.999624910286674
100689343,21134.4967150473,0.219629329812773,0.384572851184063,0.320433993828374,0.571346947239269,0.999624910286674
100689344,4476.93426676947,0.0620684027404036,0.380785822820799,0.0264387761340004,0.87083334792752,0.999624910286674
100689345,10094.5251403094,-0.00974266028362287,0.286308845226007,0.00115900918689249,0.972841885481421,0.999624910286674
100689346,816.143653617656,0.0573029748222432,0.138289988012798,0.171057828663152,0.67917338804407,0.999624910286674
100689347,386.332325421608,0.449309535335005,0.73532136266413,0.359608433801213,0.548723781781518,0.999624910286674
100689348,537.58578727555,0.149818016625752,0.288757781029025,0.265982338772972,0.606039676287557,0.999624910286674
100689349,3260.84252866398,-0.0787425391464999,0.364765164109186,0.0468767472667651,0.828589930255012,0.999624910286674
100689350,2220.81122036034,0.0326198939535982,0.0874438437321769,0.138845085079197,0.709431863987114,0.999624910286674
100689351,817.13048507553,-0.137913611455791,0.629760046729157,0.0484591711095277,0.825766454368271,0.999624910286674
100689352,1021.21535842803,0.035292010236945,0.106806903158091,0.108928657539082,0.741367155912927,0.999624910286674
100689353,490.728472451526,-0.0610979340890873,0.247417210944524,0.0612830658924395,0.804479375958837,0.999624910286674
100689354,1958.60275193222,-0.0799899482972767,0.204492320850248,0.153912156852812,0.694824448318979,0.999624910286674
100689359,952.068825894998,0.0892640608157432,0.241419591856013,0.135745909838249,0.712547324892314,0.999624910286674
100689360,122.456208936099,-0.0149545433527701,0.131800280983111,0.021095304314656,0.884519627581742,0.999624910286674
100689361,2229.19001058514,-0.0272737671067428,0.474275636440609,0.00331426032585114,0.954091454931808,0.999624910286674
100689362,1337.11739950289,0.118692991041184,0.50602087428179,0.0544979607353184,0.815413557261619,0.999624910286674
100689363,2317.53827166434,0.11031628306291,0.336301623015001,0.106665524697121,0.74397280055514,0.999624910286674
100689364,111.474648052195,-0.00639237384467166,0.501834707131938,0.000164642039294449,0.98976239161159,0.999624910286674
100689365,191.302829374287,-0.100922789899258,0.252975064613939,0.160676958534111,0.688534020923204,0.999624910286674
100689366,3066.31065941098,0.11673891277202,0.455521161398676,0.0650696176301153,0.798655541188167,0.999624910286674
100689367,527.182334590813,0.0373057789151218,0.193665484179045,0.0370001334280232,0.847464775353697,0.999624910286674
100689368,1392.34379482647,0.357213219641021,0.316034620999957,1.24038672613165,0.265396535286661,0.999624910286674
100689369,389.726751587429,0.0235244210482112,0.214715196728513,0.0120350690876307,0.912643761235201,0.999624910286674
100689370,276.400913252591,0.227788148620397,0.312525278792242,0.521439836930085,0.470228134004963,0.999624910286674
100689371,2360.87708835068,0.144625139948306,0.412249233113728,0.1216619305211,0.727238935487628,0.999624910286674
100689372,1497.11562142122,0.0504658296655809,0.405482181889371,0.0154276386416541,0.90115055194526,0.999624910286674
100689373,1283.83637559263,0.0538582542706565,0.291881093763768,0.0339140012557664,0.853889864242734,0.999624910286674
100689374,155.350557118803,0.211211076026129,0.75862596725606,0.0762254565441935,0.782479263213441,0.999624910286674
100689375,4070.96391203418,0.00358415177396695,0.24111543915593,0.000220868156816323,0.988142568396587,0.999624910286674
100689376,25797.8131173358,-0.151488427365721,0.216027554334252,0.4973243566767,0.480678141761698,0.999624910286674
100689377,588.01614028359,-0.0939971022756639,0.437432558090101,0.0464913137778353,0.829285177034906,0.999624910286674
100689378,275.259014273447,-0.0962020408689058,0.279019836737899,0.119696208795517,0.729364209383294,0.999624910286674
100689380,777.253740720553,0.00882182883668913,0.198485546288856,0.00197451437759355,0.964557258242296,0.999624910286674
100689381,1781.9924300112,0.0597319255929217,0.446601803492339,0.0178031718933767,0.893854485599501,0.999624910286674
100689382,944.018267941499,0.0775614554948349,0.184064444287586,0.176497726142202,0.674400477750201,0.999624910286674
100689385,168.887897315773,-0.107878370160414,0.323656387163594,0.112190935916772,0.737663441861032,0.999624910286674
100689386,4857.37152117127,-0.339892300880975,0.501406920166443,0.470794653764756,0.492621817662973,0.999624910286674
100689387,901.509509173097,0.0617322680056675,0.148121354011711,0.173094052206238,0.677376538284132,0.999624910286674
100689388,1836.15406222272,0.0347911748991936,0.12246129974506,0.0804994872493694,0.776621659022672,0.999624910286674
100689390,357.569716720225,0.0274261436208794,0.12648172696986,0.047147112469986,0.828104028156897,0.999624910286674
100689391,14.0462651214379,-0.106725640288221,0.408192940907075,0.0766795797181601,0.781848615414966,0.999624910286674
100689392,22557.9227453384,0.0756411164197545,0.253678532516034,0.0883835743905479,0.766242252067784,0.999624910286674
100689393,1780.23046717938,1.3638564709494,0.605156527700917,4.4606154400015,0.0346849986777212,0.999624910286674
100689394,435.065223699476,0.0451247871961962,0.383696839943995,0.0137823982678924,0.906544304857363,0.999624910286674
100689395,3883.28356458477,0.188847996978307,0.995384018330632,0.0354524066856925,0.850650817334087,0.999624910286674
100689397,8425.09335730278,0.0212202295356419,0.0965757850172648,0.0482001056011541,0.826225354987587,0.999624910286674
100689398,4381.50533181001,-0.160359130116943,0.263686989066927,0.374252950064886,0.540695123579593,0.999624910286674
100689399,412.914270212975,0.185400606302577,0.524047833221665,0.123350458747211,0.725428678279312,0.999624910286674
100689400,10062.6910037883,-0.0958714480557107,0.271491129966027,0.125602873792388,0.723035419932991,0.999624910286674
100689401,336.693994491695,-0.0512358761955625,0.412007613458825,0.0155295845327714,0.900826172558757,0.999624910286674
100689402,6758.69935948661,0.0154083607542837,0.503558518621279,0.000934923914314822,0.975607263297172,0.999624910286674
100689403,822.260490761867,0.0369977367664325,0.259203763928378,0.0203152429014608,0.88666016003083,0.999624910286674
100689404,317.280533948177,0.0250073733447261,0.845849268013183,0.000872143066771969,0.976440243166911,0.999624910286674
100689405,5083.19402295399,-0.401837806160887,0.379977477744984,1.15036929428385,0.283471856746153,0.999624910286674
100689406,17088.4163057196,0.0543089408454017,0.120193633667707,0.203308332572931,0.652063603610721,0.999624910286674
100689407,613.690644251666,0.0380575618882559,0.418413366092252,0.00824824235223787,0.927635749469906,0.999624910286674
100689408,32936.7368953508,-0.199221732283905,0.387513612926646,0.268212405369241,0.604533434227995,0.999624910286674
100689409,13555.325174266,1.10610354731529,0.310087183724344,11.4872712893001,0.000700744403663894,0.26569891972256
100689410,2581.42354599844,0.0645097992221841,0.427079699068651,0.0226987538180765,0.880243095237,0.999624910286674
100689412,3892.92068848166,0.179184442824301,0.305788387648046,0.338482275292904,0.560706594140182,0.999624910286674
100689413,2513.75235765296,0.0634131651415971,0.23552057739225,0.0721374549410712,0.78824969738473,0.999624910286674
100689414,436.177418061602,0.0467944634746835,0.202128234537309,0.0534521860935229,0.817161536607289,0.999624910286674
