"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"100689016",1903.01823544054,-0.459030248482402,0.333040977206066,1.85927281074953,0.172708751787818,0.277282008884553
"100689017",2888.17375780625,0.0779259099452476,0.128344639619572,0.369657060989994,0.543191258628539,0.635302266036258
"100689018",221.509360082353,0.21001633615201,0.160742527014035,1.71807516081924,0.189941002670871,0.294696720472215
"100689019",220.796743956449,0.110123745160882,0.338767223434733,0.10604698419786,0.744690268025751,0.802352880838379
"100689020",2013.02018104882,1.03256419839335,0.471896778718784,4.87798171554709,0.0272014075225946,0.0808405567058533
"100689021",728.669528687506,0.877331968621813,0.357392379624665,6.13787459264233,0.0132316260409262,0.0514293534196062
"100689022",761.937820360779,0.134076922555546,0.168131956471063,0.638836811172496,0.424132318781213,0.526639853345692
"100689023",470.720159084335,0.0623798388555936,0.0500691279861708,1.55479901427009,0.212428372426806,0.319001617794955
"100689025",1681.87289571147,-0.448339952284552,0.199361725702732,4.95347216899677,0.0260383233333235,0.0785681923346328
"100689026",2790.5586909353,0.274344965071432,0.193864573104346,2.02077299709072,0.155160137485718,0.2570031874108
"100689027",1295.56689890732,-0.837798882795183,0.179495879092775,20.8432281064149,4.98451468817922e-06,0.000400122174541189
"100689028",546.134165877191,-0.674466856470376,0.287621653066919,5.31432603761129,0.0211507735841498,0.0689108976618587
"100689029",89.9011228813485,-0.254796946886471,0.163857766962202,2.39686868262066,0.121578392334536,0.21624585173116
"100689030",386.158941183989,0.436281784767403,0.190451948936877,5.31120411608276,0.021188706788386,0.0690028561275846
